UsuarioID,FechaOrden,Total,Estado
381,2025-03-16 09:10:27,883.28,Enviado
456,2025-05-20 09:10:27,971.51,Pendiente
128,2024-07-23 09:10:27,163.64,Cancelado
270,2025-06-02 09:10:27,413.32,Cancelado
608,2024-12-01 09:10:27,782.01,Pendiente
583,2025-01-19 09:10:27,306.59,Completado
455,2024-12-28 09:10:27,451.64,Pendiente
176,2025-03-14 09:10:27,982.52,Completado
749,2024-12-27 09:10:27,775.46,Completado
69,2025-05-18 09:10:27,513.13,Pendiente
892,2024-10-24 09:10:27,350.63,Completado
923,2024-09-02 09:10:27,114.14,Cancelado
704,2025-03-18 09:10:27,925.16,Enviado
960,2024-09-23 09:10:27,257.39,Cancelado
80,2024-07-30 09:10:27,219.65,Pendiente
174,2024-09-21 09:10:27,402.59,Cancelado
783,2024-10-12 09:10:27,924.81,Pendiente
284,2024-07-10 09:10:27,915.53,Completado
978,2024-11-03 09:10:27,827.02,Completado
569,2025-03-03 09:10:27,586.14,Completado
177,2024-10-28 09:10:27,513.1,Completado
745,2025-05-23 09:10:27,942.88,Completado
489,2025-06-10 09:10:27,245.39,Pendiente
873,2024-09-08 09:10:27,758.9,Enviado
369,2025-02-12 09:10:27,880.64,Pendiente
61,2025-02-16 09:10:27,944.92,Pendiente
232,2024-12-04 09:10:27,612.02,Enviado
478,2024-10-08 09:10:27,425.81,Pendiente
868,2024-09-04 09:10:27,831.74,Pendiente
907,2025-05-04 09:10:27,438.58,Completado
457,2024-10-24 09:10:27,337.88,Completado
726,2025-05-25 09:10:27,528.79,Pendiente
752,2025-05-13 09:10:27,522.12,Pendiente
623,2025-01-27 09:10:27,236.65,Cancelado
679,2024-12-06 09:10:27,979.16,Completado
66,2025-01-27 09:10:27,457.73,Pendiente
279,2025-02-17 09:10:27,756.72,Cancelado
113,2025-02-17 09:10:27,931.26,Completado
9,2025-04-11 09:10:27,780.26,Enviado
4,2025-01-01 09:10:27,647.89,Cancelado
421,2024-11-03 09:10:27,676.85,Cancelado
835,2025-05-08 09:10:27,531.45,Cancelado
760,2024-09-19 09:10:27,477.59,Pendiente
288,2025-02-19 09:10:27,83.83,Enviado
703,2024-11-16 09:10:27,940.2,Completado
424,2025-01-02 09:10:27,593.76,Completado
979,2025-03-21 09:10:27,326.68,Completado
866,2025-06-05 09:10:27,493.08,Enviado
769,2024-11-20 09:10:27,116.31,Pendiente
396,2024-07-26 09:10:27,920.19,Cancelado
562,2025-06-19 09:10:27,742.09,Enviado
715,2025-04-16 09:10:27,53.01,Enviado
814,2024-08-30 09:10:27,268.4,Cancelado
86,2025-01-24 09:10:27,936.14,Completado
10,2025-04-28 09:10:27,52.8,Pendiente
743,2025-04-26 09:10:27,791.4,Enviado
880,2024-09-01 09:10:27,887.67,Cancelado
224,2024-10-14 09:10:27,695.14,Cancelado
723,2024-09-01 09:10:27,264.29,Cancelado
743,2024-11-11 09:10:27,766.92,Completado
738,2025-06-14 09:10:27,942.93,Enviado
304,2024-08-28 09:10:27,92.61,Enviado
218,2025-03-21 09:10:27,537.04,Enviado
875,2025-02-04 09:10:27,378.88,Cancelado
573,2024-10-07 09:10:27,633.97,Enviado
243,2024-12-09 09:10:27,770.42,Cancelado
245,2024-10-20 09:10:27,899.73,Completado
238,2024-10-21 09:10:27,114.54,Cancelado
431,2024-12-19 09:10:27,991.31,Completado
495,2025-05-22 09:10:27,65.03,Enviado
132,2024-08-02 09:10:27,190.42,Enviado
399,2024-12-07 09:10:27,628.93,Enviado
725,2024-10-11 09:10:27,247.31,Completado
850,2024-07-25 09:10:27,260.94,Pendiente
590,2025-06-03 09:10:27,153.28,Enviado
882,2025-02-15 09:10:27,25.99,Cancelado
46,2024-10-03 09:10:27,685.2,Cancelado
505,2024-12-23 09:10:27,486.81,Completado
506,2024-12-29 09:10:27,845.24,Pendiente
142,2025-05-26 09:10:27,501.69,Completado
754,2025-05-17 09:10:27,784.69,Pendiente
886,2024-09-20 09:10:27,808.68,Enviado
258,2025-05-20 09:10:27,143.56,Enviado
823,2025-02-12 09:10:27,376.28,Pendiente
894,2025-02-24 09:10:27,444.15,Cancelado
650,2024-10-19 09:10:27,702.08,Enviado
640,2024-12-05 09:10:27,54.6,Completado
303,2025-03-08 09:10:27,486.04,Completado
888,2024-07-01 09:10:27,544.3,Completado
732,2025-05-26 09:10:27,448.09,Completado
991,2024-08-26 09:10:27,461.07,Pendiente
500,2024-07-31 09:10:27,98.97,Enviado
271,2024-07-15 09:10:27,481.33,Cancelado
440,2025-02-04 09:10:27,350.44,Pendiente
206,2024-07-10 09:10:27,551.82,Completado
797,2024-08-30 09:10:27,312.92,Pendiente
185,2025-05-18 09:10:27,946.07,Cancelado
62,2025-02-21 09:10:27,636.73,Completado
405,2025-02-27 09:10:27,204.55,Pendiente
130,2025-06-17 09:10:27,440.05,Pendiente
593,2024-07-08 09:10:27,151.55,Cancelado
69,2025-03-31 09:10:27,673.89,Pendiente
1000,2024-08-24 09:10:27,463.85,Completado
640,2024-09-06 09:10:27,393.18,Pendiente
883,2025-02-09 09:10:27,827.37,Pendiente
983,2025-04-16 09:10:27,734.69,Completado
921,2025-02-16 09:10:27,704.85,Completado
803,2024-07-19 09:10:27,749.15,Completado
486,2025-03-06 09:10:27,246.05,Cancelado
349,2025-02-24 09:10:27,128.53,Enviado
815,2024-09-12 09:10:27,761.78,Pendiente
584,2024-11-16 09:10:27,553.02,Completado
515,2024-11-26 09:10:27,295.88,Enviado
286,2025-06-20 09:10:27,775.28,Cancelado
63,2024-10-26 09:10:27,178.57,Pendiente
55,2025-04-11 09:10:27,422.28,Enviado
370,2025-05-27 09:10:27,213.29,Completado
313,2024-12-07 09:10:27,782.01,Enviado
396,2025-01-14 09:10:27,107.06,Cancelado
95,2025-02-13 09:10:27,633.86,Pendiente
472,2025-05-08 09:10:27,697.14,Cancelado
32,2025-02-07 09:10:27,53.68,Completado
525,2025-05-26 09:10:27,359.84,Completado
261,2025-02-25 09:10:27,169.7,Cancelado
244,2024-11-03 09:10:27,313.58,Cancelado
348,2025-02-23 09:10:27,222.91,Pendiente
916,2025-02-23 09:10:27,915.12,Cancelado
634,2024-11-17 09:10:27,307.0,Cancelado
398,2024-11-13 09:10:27,291.65,Completado
879,2025-04-02 09:10:27,498.92,Cancelado
293,2024-08-19 09:10:27,327.35,Pendiente
721,2024-09-12 09:10:27,751.53,Completado
323,2025-02-13 09:10:27,994.86,Enviado
192,2025-02-21 09:10:27,408.16,Cancelado
933,2025-04-23 09:10:27,447.09,Completado
71,2025-05-18 09:10:27,927.51,Cancelado
976,2024-12-23 09:10:27,165.03,Pendiente
298,2024-09-18 09:10:27,774.54,Pendiente
772,2025-02-15 09:10:27,560.49,Cancelado
115,2025-06-20 09:10:27,893.74,Pendiente
678,2024-07-09 09:10:27,173.43,Cancelado
790,2024-09-11 09:10:27,243.35,Completado
467,2024-10-01 09:10:27,374.04,Completado
370,2025-03-23 09:10:27,769.0,Completado
212,2025-06-11 09:10:27,422.05,Completado
604,2025-06-27 09:10:27,62.89,Pendiente
923,2025-04-07 09:10:27,247.01,Pendiente
976,2025-05-01 09:10:27,450.5,Enviado
571,2025-04-18 09:10:27,426.8,Enviado
398,2024-10-25 09:10:27,332.2,Enviado
951,2025-01-25 09:10:27,763.99,Pendiente
76,2025-03-31 09:10:27,931.65,Pendiente
279,2025-01-12 09:10:27,723.16,Cancelado
141,2025-06-21 09:10:27,895.32,Completado
49,2024-09-14 09:10:27,909.78,Cancelado
339,2024-12-06 09:10:27,946.12,Enviado
16,2024-12-29 09:10:27,54.57,Pendiente
167,2024-11-13 09:10:27,971.96,Cancelado
272,2024-09-18 09:10:27,489.76,Pendiente
25,2024-09-12 09:10:27,683.72,Completado
465,2024-10-13 09:10:27,275.93,Enviado
774,2024-12-11 09:10:27,365.85,Completado
298,2024-10-24 09:10:27,278.47,Cancelado
582,2024-12-12 09:10:27,561.73,Completado
453,2025-06-07 09:10:27,570.26,Pendiente
80,2024-08-14 09:10:27,532.83,Completado
855,2024-11-23 09:10:27,595.62,Completado
684,2024-07-20 09:10:27,333.85,Enviado
123,2025-01-26 09:10:27,521.4,Completado
577,2024-09-14 09:10:27,345.09,Completado
661,2025-02-11 09:10:27,515.49,Cancelado
747,2025-02-16 09:10:27,134.54,Cancelado
217,2024-10-21 09:10:27,496.15,Cancelado
694,2025-04-10 09:10:27,98.99,Completado
736,2024-11-14 09:10:27,754.83,Cancelado
61,2024-09-11 09:10:27,624.17,Enviado
14,2024-06-30 09:10:27,639.01,Completado
866,2024-12-13 09:10:27,453.86,Pendiente
344,2025-06-24 09:10:27,924.45,Completado
165,2025-03-02 09:10:27,657.99,Cancelado
957,2025-05-08 09:10:27,195.12,Completado
366,2024-10-08 09:10:27,787.22,Enviado
532,2024-12-06 09:10:27,181.96,Pendiente
937,2024-12-26 09:10:27,810.03,Cancelado
883,2024-12-27 09:10:27,571.8,Cancelado
959,2024-09-15 09:10:27,672.6,Enviado
499,2025-05-10 09:10:27,840.22,Completado
778,2025-04-18 09:10:27,802.45,Pendiente
280,2025-05-24 09:10:27,985.07,Completado
867,2024-09-20 09:10:27,945.22,Completado
648,2025-04-07 09:10:27,459.15,Cancelado
282,2024-11-09 09:10:27,476.44,Cancelado
36,2024-11-12 09:10:27,957.92,Enviado
284,2025-04-03 09:10:27,93.8,Completado
784,2025-05-02 09:10:27,759.08,Cancelado
326,2025-03-11 09:10:27,272.67,Pendiente
223,2025-04-29 09:10:27,948.34,Pendiente
930,2025-03-11 09:10:27,647.7,Cancelado
476,2024-08-19 09:10:27,41.97,Completado
445,2025-02-19 09:10:27,149.93,Cancelado
63,2025-04-10 09:10:27,866.6,Cancelado
352,2024-10-17 09:10:27,468.51,Cancelado
199,2024-11-05 09:10:27,868.44,Pendiente
536,2025-03-19 09:10:27,198.58,Cancelado
771,2025-02-02 09:10:27,51.77,Cancelado
586,2024-11-16 09:10:27,863.11,Enviado
298,2025-06-26 09:10:27,41.42,Pendiente
234,2024-09-24 09:10:27,519.55,Enviado
337,2025-04-23 09:10:27,370.09,Pendiente
161,2025-04-18 09:10:27,464.98,Pendiente
191,2025-05-03 09:10:27,816.75,Enviado
295,2025-01-02 09:10:27,198.1,Completado
362,2025-03-07 09:10:27,260.75,Pendiente
684,2024-07-09 09:10:27,729.91,Pendiente
780,2025-06-14 09:10:27,545.18,Pendiente
120,2024-10-02 09:10:27,433.47,Pendiente
492,2024-07-09 09:10:27,991.4,Cancelado
347,2024-12-16 09:10:27,921.51,Cancelado
301,2025-04-06 09:10:27,66.13,Cancelado
677,2024-12-06 09:10:27,46.43,Cancelado
631,2024-09-26 09:10:27,640.23,Cancelado
305,2024-11-15 09:10:27,102.12,Pendiente
343,2025-04-11 09:10:27,212.38,Pendiente
880,2024-09-18 09:10:27,735.2,Enviado
823,2025-03-14 09:10:27,46.57,Cancelado
899,2025-05-05 09:10:27,516.22,Pendiente
889,2024-08-13 09:10:27,699.51,Completado
297,2025-01-19 09:10:27,532.75,Pendiente
957,2024-12-24 09:10:27,238.27,Pendiente
981,2024-12-04 09:10:27,815.03,Completado
36,2025-04-22 09:10:27,767.95,Pendiente
900,2025-06-04 09:10:27,539.66,Completado
939,2025-01-13 09:10:27,828.32,Cancelado
954,2024-12-25 09:10:27,624.96,Pendiente
717,2025-06-22 09:10:27,192.74,Pendiente
145,2024-07-27 09:10:27,127.84,Cancelado
431,2025-02-20 09:10:27,365.76,Enviado
224,2024-10-12 09:10:27,263.23,Cancelado
832,2024-08-04 09:10:27,533.28,Enviado
767,2024-11-10 09:10:27,944.29,Cancelado
570,2025-04-10 09:10:27,65.81,Enviado
928,2025-02-26 09:10:27,825.52,Completado
123,2025-02-01 09:10:27,841.92,Enviado
57,2025-04-08 09:10:27,973.1,Completado
770,2025-02-09 09:10:27,174.64,Enviado
804,2024-10-25 09:10:27,887.09,Pendiente
190,2025-06-25 09:10:27,723.32,Completado
180,2024-09-09 09:10:27,451.65,Cancelado
758,2024-08-29 09:10:27,195.43,Completado
508,2025-05-30 09:10:27,752.65,Completado
407,2025-05-16 09:10:27,380.99,Enviado
745,2025-01-30 09:10:27,839.6,Cancelado
289,2025-04-22 09:10:27,613.46,Cancelado
842,2025-06-17 09:10:27,698.08,Cancelado
989,2025-05-14 09:10:27,253.7,Pendiente
892,2024-11-01 09:10:27,494.81,Cancelado
567,2024-10-14 09:10:27,556.59,Enviado
113,2025-03-11 09:10:27,35.83,Cancelado
678,2024-10-23 09:10:27,990.92,Completado
739,2025-04-24 09:10:27,834.84,Completado
146,2024-08-22 09:10:27,372.85,Pendiente
871,2024-11-03 09:10:27,761.7,Completado
507,2025-02-04 09:10:27,989.49,Completado
545,2024-11-17 09:10:27,313.89,Pendiente
910,2025-03-14 09:10:27,197.24,Enviado
880,2024-07-02 09:10:27,270.66,Cancelado
871,2025-01-11 09:10:27,168.03,Pendiente
846,2025-06-20 09:10:27,967.88,Enviado
657,2025-02-27 09:10:27,105.86,Completado
978,2025-04-22 09:10:27,598.59,Cancelado
408,2025-06-19 09:10:27,90.87,Completado
521,2024-12-05 09:10:27,31.15,Enviado
47,2025-06-07 09:10:27,870.04,Pendiente
436,2024-08-05 09:10:27,427.32,Enviado
902,2024-08-15 09:10:27,230.72,Cancelado
222,2025-03-25 09:10:27,49.58,Cancelado
212,2024-09-26 09:10:27,444.56,Pendiente
789,2024-11-02 09:10:27,274.35,Completado
475,2025-03-24 09:10:27,150.48,Completado
696,2025-04-12 09:10:27,904.71,Completado
728,2025-02-08 09:10:27,194.14,Cancelado
170,2025-04-20 09:10:27,48.54,Enviado
876,2024-10-21 09:10:27,491.31,Pendiente
199,2024-09-07 09:10:27,436.72,Completado
934,2024-07-18 09:10:27,570.67,Cancelado
758,2024-11-03 09:10:27,452.9,Cancelado
596,2024-09-16 09:10:27,369.97,Cancelado
355,2025-01-26 09:10:27,514.47,Pendiente
330,2024-08-29 09:10:27,435.76,Cancelado
476,2024-08-30 09:10:27,661.62,Cancelado
911,2024-08-03 09:10:27,39.71,Pendiente
69,2024-07-19 09:10:27,286.06,Cancelado
248,2025-06-03 09:10:27,70.59,Cancelado
144,2025-03-27 09:10:27,358.9,Pendiente
61,2025-01-04 09:10:27,389.52,Cancelado
458,2025-03-31 09:10:27,820.14,Completado
125,2024-08-25 09:10:27,58.78,Pendiente
2,2024-08-24 09:10:27,445.41,Cancelado
387,2024-11-13 09:10:27,109.7,Completado
812,2024-07-19 09:10:27,40.66,Cancelado
857,2025-04-07 09:10:27,663.61,Enviado
86,2025-06-08 09:10:27,33.89,Completado
118,2025-04-30 09:10:27,481.4,Completado
738,2024-11-10 09:10:27,200.41,Pendiente
623,2025-01-03 09:10:27,123.48,Cancelado
999,2025-04-30 09:10:27,756.4,Enviado
377,2024-11-19 09:10:27,583.95,Completado
628,2025-04-15 09:10:27,284.21,Pendiente
215,2025-06-09 09:10:27,589.11,Enviado
45,2025-05-09 09:10:27,650.25,Pendiente
837,2025-01-04 09:10:27,142.42,Enviado
59,2024-08-16 09:10:27,742.76,Cancelado
986,2025-06-14 09:10:27,450.78,Cancelado
480,2024-08-06 09:10:27,584.71,Cancelado
98,2025-06-22 09:10:27,273.38,Pendiente
879,2024-11-17 09:10:27,633.49,Cancelado
226,2025-03-18 09:10:27,274.14,Enviado
958,2024-10-14 09:10:27,67.52,Enviado
32,2025-06-11 09:10:27,86.05,Enviado
882,2024-07-30 09:10:27,157.99,Pendiente
776,2024-10-05 09:10:27,703.52,Pendiente
821,2024-11-23 09:10:27,227.07,Cancelado
930,2024-08-15 09:10:27,478.09,Enviado
555,2025-04-30 09:10:27,574.22,Cancelado
699,2024-12-24 09:10:27,820.67,Enviado
647,2025-02-21 09:10:27,272.15,Completado
631,2025-01-07 09:10:27,886.61,Cancelado
138,2024-07-22 09:10:27,527.19,Pendiente
188,2024-12-29 09:10:27,899.09,Enviado
877,2024-09-21 09:10:27,898.46,Pendiente
985,2025-04-20 09:10:27,425.57,Pendiente
692,2025-06-08 09:10:27,866.87,Pendiente
829,2024-09-06 09:10:27,241.17,Pendiente
260,2024-11-06 09:10:27,515.2,Cancelado
437,2024-10-02 09:10:27,58.97,Completado
226,2024-12-07 09:10:27,506.15,Enviado
588,2024-10-26 09:10:27,636.2,Completado
215,2025-02-13 09:10:27,550.78,Pendiente
619,2024-10-02 09:10:27,66.87,Pendiente
241,2024-10-31 09:10:27,48.84,Pendiente
448,2024-07-24 09:10:27,734.77,Enviado
651,2025-06-05 09:10:27,826.54,Pendiente
693,2025-05-06 09:10:27,903.98,Pendiente
179,2025-05-06 09:10:27,365.01,Pendiente
427,2024-09-07 09:10:27,402.41,Cancelado
411,2024-12-20 09:10:27,723.74,Enviado
452,2025-04-17 09:10:27,25.77,Enviado
502,2025-06-15 09:10:27,382.69,Pendiente
239,2025-05-12 09:10:27,296.93,Enviado
43,2024-11-30 09:10:27,549.06,Completado
380,2024-08-14 09:10:27,236.35,Cancelado
142,2024-11-22 09:10:27,124.93,Cancelado
564,2024-10-17 09:10:27,538.7,Completado
59,2025-03-02 09:10:27,126.55,Cancelado
992,2024-08-07 09:10:27,510.84,Pendiente
607,2025-03-21 09:10:27,408.18,Enviado
457,2025-03-13 09:10:27,341.01,Cancelado
225,2024-12-09 09:10:27,626.0,Pendiente
302,2024-09-18 09:10:27,567.82,Pendiente
942,2025-05-30 09:10:27,886.83,Enviado
676,2025-05-17 09:10:27,901.73,Pendiente
974,2024-10-16 09:10:27,293.34,Enviado
345,2024-07-17 09:10:27,59.68,Cancelado
734,2025-06-25 09:10:27,45.18,Pendiente
565,2025-06-30 09:10:27,383.82,Completado
330,2025-06-24 09:10:27,487.64,Completado
600,2025-05-17 09:10:27,471.61,Cancelado
173,2025-05-21 09:10:27,724.88,Cancelado
566,2025-03-07 09:10:27,886.58,Cancelado
436,2025-03-22 09:10:27,721.6,Pendiente
528,2024-11-18 09:10:27,54.07,Completado
36,2024-11-09 09:10:27,134.76,Cancelado
903,2024-11-01 09:10:27,990.78,Cancelado
100,2024-09-20 09:10:27,639.51,Cancelado
760,2025-04-18 09:10:27,165.87,Enviado
906,2025-02-11 09:10:27,101.58,Pendiente
350,2025-05-20 09:10:27,896.7,Completado
239,2025-05-05 09:10:27,628.98,Pendiente
276,2024-07-16 09:10:27,180.7,Cancelado
835,2025-01-12 09:10:27,484.44,Enviado
808,2025-03-14 09:10:27,281.05,Pendiente
297,2024-11-17 09:10:27,741.55,Cancelado
370,2024-10-27 09:10:27,866.22,Pendiente
131,2024-12-21 09:10:27,314.61,Enviado
873,2024-11-14 09:10:27,504.81,Cancelado
529,2024-08-03 09:10:27,555.02,Completado
452,2025-04-30 09:10:27,858.31,Enviado
972,2024-09-15 09:10:27,72.7,Pendiente
642,2025-04-17 09:10:27,276.06,Completado
742,2025-03-14 09:10:27,203.46,Completado
759,2025-01-31 09:10:27,580.62,Cancelado
838,2024-08-06 09:10:27,140.53,Completado
141,2025-03-04 09:10:27,135.31,Completado
661,2024-11-11 09:10:27,824.88,Pendiente
939,2024-12-26 09:10:27,91.25,Completado
844,2025-03-21 09:10:27,970.57,Enviado
881,2025-05-15 09:10:27,244.48,Pendiente
393,2025-02-14 09:10:27,470.43,Cancelado
289,2024-10-19 09:10:27,688.31,Pendiente
106,2024-09-20 09:10:27,702.91,Pendiente
834,2025-04-01 09:10:27,322.55,Enviado
618,2024-11-14 09:10:27,660.43,Enviado
710,2024-07-21 09:10:27,143.69,Pendiente
587,2025-02-06 09:10:27,420.01,Enviado
894,2025-01-24 09:10:27,274.78,Enviado
717,2025-06-25 09:10:27,865.94,Cancelado
959,2024-11-11 09:10:27,546.32,Cancelado
249,2025-05-25 09:10:27,378.4,Pendiente
130,2024-12-31 09:10:27,100.38,Pendiente
829,2025-02-10 09:10:27,810.73,Enviado
641,2025-04-11 09:10:27,885.96,Cancelado
257,2024-07-26 09:10:27,442.86,Pendiente
937,2024-07-16 09:10:27,261.97,Pendiente
9,2024-09-22 09:10:27,240.68,Completado
679,2025-04-25 09:10:27,698.38,Enviado
589,2024-09-09 09:10:27,962.67,Enviado
313,2025-04-20 09:10:27,369.87,Cancelado
362,2024-12-22 09:10:27,820.16,Completado
884,2024-11-18 09:10:27,819.82,Completado
688,2025-01-10 09:10:27,563.38,Cancelado
501,2025-06-27 09:10:27,588.56,Cancelado
316,2025-05-04 09:10:27,581.59,Cancelado
833,2025-05-30 09:10:27,41.54,Cancelado
952,2024-11-02 09:10:27,460.54,Enviado
536,2025-05-22 09:10:27,30.23,Cancelado
164,2025-04-27 09:10:27,221.87,Pendiente
691,2024-10-26 09:10:27,818.06,Enviado
354,2024-10-06 09:10:27,463.86,Pendiente
557,2025-06-30 09:10:27,925.62,Enviado
627,2024-08-05 09:10:27,879.18,Pendiente
525,2024-07-04 09:10:27,193.23,Pendiente
88,2024-08-13 09:10:27,895.32,Pendiente
636,2024-12-16 09:10:27,530.92,Completado
614,2024-10-22 09:10:27,374.18,Pendiente
691,2025-04-23 09:10:27,852.92,Cancelado
913,2025-03-11 09:10:27,300.22,Pendiente
883,2024-09-30 09:10:27,245.95,Cancelado
898,2025-01-21 09:10:27,308.33,Pendiente
126,2025-06-05 09:10:27,624.34,Completado
660,2024-07-25 09:10:27,393.98,Pendiente
794,2024-10-26 09:10:27,692.82,Completado
149,2025-05-04 09:10:27,361.65,Cancelado
489,2024-12-16 09:10:27,657.25,Cancelado
341,2024-07-29 09:10:27,379.25,Completado
959,2025-03-31 09:10:27,175.72,Cancelado
598,2024-08-31 09:10:27,779.29,Cancelado
422,2025-01-29 09:10:27,804.78,Cancelado
199,2025-04-04 09:10:27,26.3,Completado
438,2024-10-08 09:10:27,825.89,Cancelado
730,2024-12-15 09:10:27,878.84,Completado
880,2024-10-20 09:10:27,984.73,Enviado
807,2024-07-02 09:10:27,358.62,Completado
404,2025-06-21 09:10:27,941.65,Completado
779,2024-12-18 09:10:27,84.75,Completado
394,2024-11-05 09:10:27,150.87,Cancelado
524,2024-09-04 09:10:27,963.97,Completado
97,2024-08-21 09:10:27,919.19,Pendiente
481,2025-06-25 09:10:27,775.77,Completado
118,2024-07-12 09:10:27,674.64,Enviado
434,2024-10-30 09:10:27,45.47,Completado
20,2025-05-31 09:10:27,60.95,Enviado
832,2025-05-12 09:10:27,626.5,Enviado
500,2025-01-01 09:10:27,386.07,Completado
242,2025-06-24 09:10:27,814.07,Completado
234,2025-03-13 09:10:27,549.34,Pendiente
368,2025-05-29 09:10:27,146.8,Completado
656,2025-06-12 09:10:27,214.86,Enviado
27,2025-01-09 09:10:27,630.33,Completado
756,2024-08-09 09:10:27,960.85,Enviado
192,2025-03-17 09:10:27,564.88,Pendiente
717,2025-05-11 09:10:27,791.86,Cancelado
983,2025-06-19 09:10:27,352.28,Pendiente
465,2024-11-19 09:10:27,102.45,Completado
90,2024-07-03 09:10:27,894.26,Completado
517,2024-12-07 09:10:27,895.6,Cancelado
236,2024-12-29 09:10:27,363.66,Enviado
620,2025-04-09 09:10:27,457.57,Cancelado
894,2024-09-05 09:10:27,778.98,Completado
852,2025-03-30 09:10:27,405.04,Completado
117,2024-11-03 09:10:27,571.45,Pendiente
316,2025-04-03 09:10:27,822.71,Cancelado
745,2024-09-13 09:10:27,687.71,Enviado
914,2025-06-22 09:10:27,331.78,Completado
170,2024-10-05 09:10:27,57.47,Completado
214,2025-03-11 09:10:27,324.27,Pendiente
710,2024-10-27 09:10:27,474.18,Cancelado
655,2024-08-08 09:10:27,43.47,Completado
710,2024-09-27 09:10:27,442.54,Enviado
421,2024-11-06 09:10:27,957.19,Enviado
587,2025-03-06 09:10:27,218.56,Enviado
783,2025-06-08 09:10:27,176.08,Cancelado
999,2025-06-01 09:10:27,879.79,Pendiente
884,2024-11-23 09:10:27,837.42,Cancelado
379,2025-01-02 09:10:27,902.68,Enviado
199,2024-12-15 09:10:27,392.99,Completado
381,2024-12-24 09:10:27,421.42,Cancelado
325,2025-02-08 09:10:27,24.68,Pendiente
586,2025-05-12 09:10:27,471.75,Completado
528,2024-07-17 09:10:27,355.11,Pendiente
644,2024-07-22 09:10:27,797.87,Pendiente
683,2024-07-04 09:10:27,53.03,Pendiente
706,2024-11-03 09:10:27,179.91,Cancelado
126,2025-03-12 09:10:27,669.46,Pendiente
429,2025-05-16 09:10:27,523.7,Cancelado
379,2024-08-29 09:10:27,325.87,Cancelado
106,2025-04-17 09:10:27,949.36,Completado
321,2024-11-04 09:10:27,540.23,Cancelado
32,2025-03-26 09:10:27,466.92,Completado
266,2025-05-17 09:10:27,32.05,Completado
20,2025-02-18 09:10:27,582.25,Pendiente
595,2024-09-16 09:10:27,593.75,Cancelado
444,2025-06-03 09:10:27,244.72,Pendiente
595,2025-06-17 09:10:27,918.48,Enviado
803,2025-01-22 09:10:27,429.58,Cancelado
528,2025-06-19 09:10:27,56.78,Cancelado
158,2024-12-08 09:10:27,402.01,Enviado
748,2024-09-25 09:10:27,388.63,Enviado
378,2024-11-23 09:10:27,948.13,Completado
964,2025-01-22 09:10:27,667.88,Pendiente
376,2025-03-06 09:10:27,153.59,Enviado
709,2024-12-25 09:10:27,896.21,Pendiente
763,2024-07-09 09:10:27,625.55,Cancelado
810,2025-03-07 09:10:27,496.67,Pendiente
864,2025-01-25 09:10:27,513.03,Completado
424,2025-01-08 09:10:27,957.87,Cancelado
411,2025-02-11 09:10:27,915.71,Completado
598,2025-02-13 09:10:27,261.46,Pendiente
401,2024-08-31 09:10:27,372.45,Enviado
668,2025-03-16 09:10:27,297.41,Enviado
785,2025-01-23 09:10:27,619.58,Completado
831,2024-10-01 09:10:27,322.25,Cancelado
834,2024-08-30 09:10:27,296.44,Enviado
945,2025-04-15 09:10:27,274.0,Completado
601,2025-06-14 09:10:27,82.03,Completado
264,2025-03-26 09:10:27,580.94,Enviado
273,2025-05-18 09:10:27,985.5,Completado
689,2025-06-30 09:10:27,298.64,Cancelado
498,2025-02-28 09:10:27,27.11,Completado
429,2025-05-26 09:10:27,339.92,Enviado
497,2025-01-09 09:10:27,540.42,Cancelado
710,2025-03-16 09:10:27,588.25,Pendiente
451,2025-02-05 09:10:27,285.28,Completado
762,2025-06-12 09:10:27,983.08,Completado
36,2024-08-24 09:10:27,273.69,Enviado
520,2025-03-29 09:10:27,498.11,Cancelado
689,2024-10-07 09:10:27,648.91,Pendiente
878,2025-06-11 09:10:27,526.2,Completado
524,2024-10-01 09:10:27,727.5,Completado
308,2024-07-15 09:10:27,80.55,Cancelado
90,2024-07-24 09:10:27,254.6,Pendiente
341,2025-04-05 09:10:27,130.11,Cancelado
718,2025-05-22 09:10:27,349.26,Completado
134,2025-06-21 09:10:27,443.57,Pendiente
109,2025-05-10 09:10:27,673.53,Enviado
313,2024-09-21 09:10:27,996.01,Completado
922,2024-11-26 09:10:27,837.02,Enviado
620,2024-07-14 09:10:27,707.41,Enviado
495,2024-07-18 09:10:27,575.13,Completado
138,2024-11-02 09:10:27,619.05,Completado
13,2024-12-28 09:10:27,893.66,Completado
380,2025-06-21 09:10:27,921.63,Completado
782,2024-10-02 09:10:27,643.21,Cancelado
774,2024-10-12 09:10:27,367.36,Pendiente
410,2024-09-18 09:10:27,754.74,Completado
149,2024-11-25 09:10:27,300.57,Enviado
457,2024-08-20 09:10:27,254.17,Cancelado
398,2024-12-04 09:10:27,219.01,Cancelado
604,2024-09-16 09:10:27,980.3,Cancelado
809,2024-07-25 09:10:27,159.57,Pendiente
555,2024-11-20 09:10:27,725.53,Pendiente
191,2024-11-22 09:10:27,626.94,Pendiente
743,2024-08-06 09:10:27,86.32,Completado
907,2024-11-10 09:10:27,925.37,Completado
847,2025-01-29 09:10:27,354.81,Cancelado
375,2025-03-13 09:10:27,786.88,Enviado
