OrdenID,MetodoPagoID,MontoPagado
3215,4,592.44
3216,2,184.42
3217,4,312.8
3218,4,545.89
3219,4,969.79
3220,5,723.52
3221,7,367.57
3222,4,907.06
3223,7,859.32
3224,1,882.44
3225,5,456.49
3226,3,265.75
3227,3,859.39
3228,6,695.77
3229,7,502.84
3230,2,640.67
3231,5,708.06
3232,4,179.25
3233,2,983.02
3234,4,465.77
3235,1,918.54
3236,3,493.35
3237,5,381.33
3238,4,672.33
3239,5,461.83
3240,5,191.12
3241,7,118.01
3242,7,947.12
3243,7,883.77
3244,5,112.68
3245,1,599.65
3246,3,622.53
3247,2,139.7
3248,2,173.24
3249,3,567.21
3250,6,346.85
3251,7,839.98
3252,1,969.49
3253,7,634.96
3254,7,959.15
3255,6,627.75
3256,7,903.26
3257,1,851.6
3258,4,795.43
3259,1,461.81
3260,6,766.79
3261,5,420.82
3262,7,528.41
3263,1,469.79
3264,7,688.7
3265,5,241.67
3266,6,844.21
3267,1,901.19
3268,1,944.0
3269,7,791.95
3270,5,360.74
3271,6,517.17
3272,5,512.41
3273,7,514.59
3274,1,278.88
3275,7,736.38
3276,2,400.6
3277,5,389.28
3278,2,903.93
3279,6,577.59
3280,7,432.16
3281,3,499.83
3282,5,493.91
3283,3,183.16
3284,2,124.03
3285,6,487.59
3286,4,576.6
3287,1,785.89
3288,4,617.91
3289,1,935.66
3290,4,249.56
3291,4,392.17
3292,5,847.77
3293,3,969.16
3294,5,279.32
3295,3,692.52
3296,2,619.8
3297,7,225.29
3298,4,390.15
3299,5,877.42
3300,5,668.05
3301,1,681.46
3302,7,602.97
3303,1,977.79
3304,7,705.8
3305,4,489.4
3306,5,961.49
3307,5,835.29
3308,5,805.14
3309,4,630.99
3310,1,784.61
3311,7,636.28
3312,7,927.78
3313,7,453.44
3314,7,107.68
3315,6,999.53
3316,4,950.84
3317,4,374.34
3318,3,355.85
3319,4,193.21
3320,2,253.44
3321,4,117.84
3322,4,961.13
3323,6,298.34
3324,2,721.25
3325,6,635.49
3326,1,260.67
3327,7,564.18
3328,1,657.87
3329,7,349.52
3330,6,441.63
3331,1,489.07
3332,2,517.64
3333,5,106.33
3334,6,475.26
3335,5,508.55
3336,4,281.28
3337,1,584.9
3338,1,633.5
3339,2,825.29
3340,2,489.41
3341,6,364.7
3342,2,718.09
3343,3,516.01
3344,6,517.53
3345,7,166.66
3346,5,358.83
3347,5,626.59
3348,5,688.28
3349,6,336.65
3350,5,965.05
3351,6,366.46
3352,2,787.76
3353,6,238.18
3354,4,309.94
3355,6,344.32
3356,2,657.59
3357,3,928.37
3358,5,106.42
3359,6,917.11
3360,2,187.54
3361,3,754.99
3362,7,288.72
3363,3,203.1
3364,2,139.26
3365,4,788.17
3366,2,276.39
3367,1,547.44
3368,3,656.82
3369,5,707.17
3370,4,842.13
3371,6,814.35
3372,1,419.33
3373,7,893.49
3374,5,938.14
3375,7,550.94
3376,1,338.47
3377,4,662.6
3378,5,588.71
3379,7,892.41
3380,1,325.6
3381,7,494.95
3382,1,599.35
3383,3,687.46
3384,2,962.69
3385,1,715.93
3386,6,365.03
3387,5,855.1
3388,5,895.84
3389,2,344.42
3390,5,280.51
3391,6,707.66
3392,3,756.0
3393,2,885.87
3394,4,696.1
3395,5,767.03
3396,6,528.8
3397,7,778.62
3398,6,784.92
3399,3,100.85
3400,4,325.67
3401,3,535.06
3402,4,222.41
3403,5,656.86
3404,1,741.99
3405,5,249.64
3406,1,963.18
3407,5,258.64
3408,7,707.66
3409,3,963.95
3410,3,822.03
3411,2,949.82
3412,2,660.71
3413,3,208.67
3414,4,705.67
3415,4,201.84
3416,6,246.87
3417,3,430.57
3418,7,325.14
3419,3,663.67
3420,2,136.39
3421,5,202.81
3422,1,795.85
3423,1,196.24
3424,3,141.25
3425,7,524.33
3426,7,295.34
3427,5,135.18
3428,6,359.57
3429,5,778.2
3430,2,433.07
3431,5,163.15
3432,5,676.89
3433,2,136.48
3434,6,522.62
3435,4,435.16
3436,5,536.07
3437,2,691.94
3438,4,637.42
3439,4,743.26
3440,4,307.19
3441,2,552.26
3442,5,451.34
3443,2,527.07
3444,7,271.02
3445,7,108.5
3446,2,585.69
3447,6,572.74
3448,3,648.67
3449,6,147.42
3450,5,163.31
3451,5,591.53
3452,4,303.38
3453,4,340.75
3454,1,613.48
3455,3,712.18
3456,4,915.84
3457,2,410.3
3458,4,668.11
3459,5,594.13
3460,1,655.47
3461,3,340.6
3462,6,251.22
3463,1,200.34
3464,4,307.07
3465,6,188.08
3466,3,510.42
3467,6,918.95
3468,6,261.14
3469,3,363.07
3470,2,203.17
3471,2,113.48
3472,5,172.26
3473,4,421.18
3474,4,284.02
3475,3,388.19
3476,6,201.69
3477,6,586.93
3478,7,184.68
3479,7,520.98
3480,6,474.04
3481,1,143.0
3482,6,389.08
3483,3,727.52
3484,2,110.78
3485,2,290.16
3486,6,662.7
3487,7,947.05
3488,7,955.86
3489,4,855.99
3490,2,670.83
3491,5,742.5
3492,5,456.99
3493,4,960.06
3494,3,245.7
3495,3,287.4
3496,2,901.98
3497,6,134.62
3498,3,193.57
3499,1,993.74
3500,1,249.08
3501,4,453.33
3502,4,871.76
3503,2,477.51
3504,2,639.13
3505,7,278.18
3506,7,373.05
3507,5,472.59
3508,6,682.3
3509,7,601.27
3510,3,174.18
3511,3,676.34
3512,2,514.66
3513,1,461.85
3514,7,793.9
3515,3,656.69
3516,7,474.69
3517,6,895.16
3518,7,967.15
3519,6,581.69
3520,7,282.96
3521,5,981.22
3522,1,761.67
3523,7,909.73
3524,7,513.41
3525,5,169.99
3526,1,641.28
3527,5,482.0
3528,6,828.17
3529,3,720.95
3530,5,926.92
3531,2,493.64
3532,1,220.77
3533,7,756.39
3534,3,180.63
3535,6,661.12
3536,6,758.65
3537,2,340.7
3538,4,319.6
3539,4,623.14
3540,3,493.71
3541,5,238.72
3542,1,974.7
3543,4,434.39
3544,1,968.07
3545,3,727.8
3546,5,968.85
3547,5,639.69
3548,2,970.9
3549,6,239.93
3550,6,808.08
3551,4,307.15
3552,1,557.21
3553,4,739.13
3554,6,552.33
3555,4,818.46
3556,4,225.1
3557,4,991.73
3558,2,176.64
3559,2,756.49
3560,4,622.1
3561,3,271.58
3562,1,276.03
3563,5,426.84
3564,7,134.88
3565,4,694.07
3566,4,381.8
3567,3,948.32
3568,5,425.0
3569,3,757.35
3570,4,884.61
3571,1,573.87
3572,2,274.07
3573,2,491.81
3574,6,676.84
3575,3,729.33
3576,6,123.65
3577,3,607.39
3578,2,402.38
3579,3,132.72
3580,5,147.29
3581,6,727.01
3582,1,395.76
3583,6,635.04
3584,3,946.83
3585,3,627.12
3586,3,105.03
3587,7,279.58
3588,1,323.59
3589,6,750.52
3590,4,946.39
3591,5,392.65
3592,3,584.63
3593,3,883.19
3594,3,351.29
3595,3,690.32
3596,4,846.83
3597,6,185.79
3598,6,966.14
3599,3,306.64
3600,3,330.28
3601,5,398.51
3602,3,169.65
3603,2,151.58
3604,3,387.12
3605,4,142.31
3606,5,252.78
3607,7,594.44
3608,5,196.36
3609,7,946.72
3610,3,369.0
3611,4,735.05
3612,3,977.08
3613,6,888.22
3614,5,652.65
3615,2,630.36
3616,4,432.08
3617,4,800.49
3618,7,922.18
3619,4,967.18
3620,2,759.7
3621,4,162.8
3622,2,349.38
3623,6,197.29
3624,5,258.71
3625,5,749.18
3626,4,996.8
3627,2,530.5
3628,3,737.6
3629,1,892.94
3630,3,250.26
3631,1,159.21
3632,5,390.93
3633,4,124.41
3634,5,467.97
3635,3,282.98
3636,1,124.84
3637,2,324.46
3638,7,444.24
3639,5,828.87
3640,5,760.57
3641,1,744.72
3642,2,501.77
3643,1,649.35
3644,6,696.22
3645,7,319.52
3646,3,537.3
3647,2,858.27
3648,3,677.15
3649,5,785.01
3650,7,252.65
3651,7,205.77
3652,6,572.26
3653,1,221.06
3654,6,831.73
3655,5,974.03
3656,3,938.79
3657,4,224.06
3658,2,297.37
3659,2,907.0
3660,4,269.88
3661,7,187.26
3662,4,992.97
3663,1,930.86
3664,4,694.27
3665,2,488.84
3666,5,246.77
3667,4,796.67
3668,7,844.93
3669,4,813.08
3670,5,317.06
3671,5,701.44
3672,2,644.37
3673,4,100.95
3674,4,644.24
3675,3,984.34
3676,2,500.6
3677,6,176.42
3678,4,132.06
3679,2,823.39
3680,5,454.29
3681,4,656.41
3682,2,971.36
3683,3,742.72
3684,6,262.92
3685,5,571.69
3686,4,194.75
3687,5,233.45
3688,3,990.66
3689,3,482.64
3690,3,988.65
3691,3,598.72
3692,3,516.37
3693,4,740.11
3694,1,716.14
3695,2,860.32
3696,2,175.39
3697,5,833.44
3698,4,758.04
3699,1,183.78
3700,4,150.89
3701,2,274.12
3702,5,313.83
3703,5,949.55
3704,4,109.68
3705,6,399.14
3706,6,103.6
3707,4,463.25
3708,2,486.59
3709,5,476.17
3710,2,207.48
3711,6,531.59
3712,7,724.41
3713,1,292.69
3714,7,789.84
3715,3,154.23
3716,2,937.43
3717,2,301.7
3718,7,237.95
3719,1,320.31
3720,3,191.7
3721,6,914.9
3722,7,544.0
3723,2,292.67
3724,3,911.32
3725,6,635.87
3726,5,304.16
3727,2,825.55
3728,4,453.7
3729,7,240.36
3730,4,326.89
3731,1,974.33
3732,1,389.81
3733,4,500.14
3734,2,103.88
3735,4,423.72
3736,1,428.93
3737,4,613.22
3738,1,192.19
3739,4,914.3
3740,6,864.29
3741,3,638.82
3742,7,608.31
3743,3,605.5
3744,5,620.31
3745,2,891.56
3746,3,910.22
3747,5,294.75
3748,6,477.76
3749,1,800.04
3750,5,100.79
3751,6,967.29
3752,3,911.96
3753,4,924.39
3754,2,523.47
3755,2,143.15
3756,3,301.6
3757,4,525.31
3758,4,218.15
3759,2,236.24
3760,1,995.59
3761,3,829.97
3762,5,824.34
3763,6,712.93
3764,3,865.05
3765,2,994.83
3766,6,801.86
3767,7,272.55
3768,7,244.94
3769,6,585.99
3770,5,425.97
3771,5,478.47
3772,4,129.07
3773,2,138.69
3774,7,180.98
3775,1,180.48
3776,4,936.59
3777,5,990.7
3778,4,138.47
3779,5,314.31
3780,6,140.85
3781,6,580.05
3782,7,958.65
3783,7,200.72
3784,2,447.5
3785,1,808.66
3786,5,397.8
3787,6,376.75
3788,1,966.62
3789,6,932.95
3790,5,271.44
3791,4,818.79
3792,5,620.01
3793,2,200.52
3794,5,839.9
3795,7,788.24
3796,5,848.3
3797,1,885.52
3798,5,345.23
3799,6,399.87
3800,7,270.06
3801,3,741.78
3802,2,435.96
3803,3,433.33
3804,3,971.84
3805,2,631.17
3806,5,425.59
3807,2,389.86
3808,5,960.96
3809,6,792.77
3810,5,576.99
3811,3,826.57
3812,6,722.72
3813,4,693.81
3814,6,238.45
3815,7,117.54
3816,5,553.5
3817,6,867.42
3818,4,225.09
3819,5,823.18
3820,5,814.24
3821,1,359.82
3822,1,421.46
3823,7,682.61
3824,5,945.73
3825,3,764.23
3826,1,182.74
3827,4,938.89
3828,1,417.66
3829,7,373.72
3830,2,823.01
3831,5,120.74
3832,4,634.75
3833,2,177.35
3834,3,776.58
3835,1,180.42
3836,1,255.05
3837,2,954.65
3838,4,383.51
3839,3,829.53
3840,4,767.42
3841,6,195.92
3842,7,836.37
3843,2,492.28
3844,3,843.59
3845,2,232.09
3846,3,401.96
3847,3,972.06
3848,3,986.53
3849,7,580.13
3850,6,718.87
3851,5,866.89
3852,4,612.98
3853,2,936.84
3854,2,485.38
3855,4,655.4
3856,3,918.99
3857,5,976.68
3858,2,684.74
3859,2,780.09
3860,2,941.21
3861,2,312.93
3862,6,835.92
3863,5,329.5
3864,6,695.97
3865,2,376.32
3866,5,993.99
3867,1,505.49
3868,7,740.71
3869,4,544.43
3870,2,675.13
3871,6,872.86
3872,1,944.52
3873,2,839.88
3874,5,950.09
3875,6,174.8
3876,7,778.19
3877,4,314.34
3878,2,119.6
3879,6,978.38
3880,6,336.89
3881,1,283.25
3882,3,947.67
3883,7,593.65
3884,5,374.35
3885,2,411.55
3886,2,976.52
3887,5,723.52
3888,4,125.27
3889,4,780.96
3890,5,358.47
3891,7,925.59
3892,1,112.09
3893,2,155.2
3894,4,835.8
3895,3,169.07
3896,2,460.76
3897,6,819.19
3898,6,586.32
3899,2,439.41
3900,3,991.69
3901,5,585.03
3902,7,262.7
3903,4,889.3
3904,5,251.78
3905,6,152.41
3906,1,918.75
3907,7,513.79
3908,6,810.66
3909,4,957.96
3910,4,925.7
3911,6,775.66
3912,7,793.76
3913,5,959.72
3914,1,523.39
3915,5,515.43
3916,4,644.92
3917,5,608.59
3918,3,801.03
3919,7,432.67
3920,2,235.48
3921,2,187.41
3922,7,930.15
3923,5,386.58
3924,5,264.17
3925,4,282.4
3926,1,149.22
3927,3,441.28
3928,1,311.67
3929,1,608.49
3930,3,778.96
3931,2,405.32
3932,6,357.76
3933,1,110.51
3934,1,479.34
3935,2,415.59
3936,1,799.51
3937,5,751.02
3938,5,332.25
3939,3,459.09
3940,6,606.26
3941,3,866.49
3942,7,191.18
3943,7,376.1
3944,3,772.2
3945,5,130.02
3946,7,694.26
3947,4,790.06
3948,2,740.96
3949,5,107.21
3950,5,605.7
3951,1,483.58
3952,4,694.52
3953,4,308.68
3954,3,738.8
3955,3,526.55
3956,3,945.53
3957,3,536.72
3958,7,106.48
3959,6,930.88
3960,7,175.4
3961,2,268.29
3962,4,445.5
3963,1,337.37
3964,6,301.2
3965,5,925.29
3966,3,848.18
3967,6,295.83
3968,4,417.96
3969,7,330.53
3970,3,727.69
3971,2,907.77
3972,5,575.49
3973,3,637.3
3974,7,943.96
3975,1,446.1
3976,7,276.5
3977,6,614.06
3978,2,621.79
3979,4,802.53
3980,2,680.51
3981,5,443.18
3982,1,507.66
3983,5,972.18
3984,1,394.38
3985,6,682.67
3986,3,564.82
3987,6,321.07
3988,1,925.31
3989,2,275.61
3990,3,747.11
3991,4,863.29
3992,7,618.25
3993,4,893.38
3994,7,425.9
3995,4,280.77
3996,2,296.13
3997,2,777.29
3998,6,947.57
3999,1,151.41
4000,7,358.17
4001,3,702.61
4002,2,826.93
4003,5,258.62
4004,7,683.7
4005,3,999.06
4006,4,326.35
4007,3,317.41
4008,7,926.64
4009,6,738.36
4010,3,295.86
4011,5,271.81
4012,4,363.03
4013,4,882.76
4014,4,324.1
4015,3,993.02
4016,1,760.52
4017,5,321.12
4018,4,894.36
4019,6,328.63
4020,5,260.83
4021,1,315.96
4022,6,735.37
4023,7,775.01
4024,3,205.64
4025,3,315.4
4026,4,282.95
4027,6,314.81
4028,6,405.88
4029,1,720.16
4030,5,691.72
4031,5,603.55
4032,2,900.85
4033,6,329.36
4034,2,983.78
4035,6,381.41
4036,6,260.08
4037,5,847.29
4038,1,551.37
4039,5,748.1
4040,1,670.09
4041,7,479.0
4042,2,781.84
4043,1,826.69
4044,7,901.38
4045,4,788.64
4046,5,584.66
4047,3,818.03
4048,5,161.29
4049,4,257.46
4050,3,152.67
4051,4,961.39
4052,2,989.94
4053,4,876.29
4054,5,631.94
4055,2,403.74
4056,7,676.45
4057,2,970.78
4058,3,871.93
4059,2,331.4
4060,5,822.04
4061,6,948.71
4062,3,981.17
4063,4,195.77
4064,5,576.35
4065,4,936.92
4066,3,152.37
4067,1,378.29
4068,6,548.45
4069,1,252.99
4070,6,996.7
4071,4,821.09
4072,5,933.03
4073,3,609.74
4074,2,722.07
4075,1,478.11
4076,7,129.37
4077,6,504.66
4078,6,392.29
4079,2,883.13
4080,2,677.78
4081,2,348.71
4082,6,295.56
4083,2,730.75
4084,3,657.21
4085,6,770.72
4086,1,206.33
4087,6,481.08
4088,7,230.69
4089,5,429.04
4090,6,927.31
4091,7,378.94
4092,1,125.51
4093,5,642.88
4094,1,842.92
4095,6,114.69
4096,2,959.05
4097,4,130.07
4098,1,520.83
4099,7,590.81
4100,1,336.14
4101,6,761.05
4102,5,844.72
4103,5,937.93
4104,6,764.84
4105,4,996.55
4106,3,764.74
4107,2,786.05
4108,7,773.97
4109,7,496.61
4110,4,165.94
4111,6,809.4
4112,7,983.37
4113,5,369.61
4114,2,261.88
4115,7,674.84
4116,5,710.84
4117,4,282.11
4118,2,786.99
4119,6,290.02
4120,3,430.82
4121,5,104.24
4122,1,146.62
4123,7,221.67
4124,7,148.0
4125,5,534.43
4126,1,749.63
4127,1,546.12
4128,7,834.04
4129,5,247.7
4130,4,886.49
4131,6,761.82
4132,3,526.83
4133,5,843.52
4134,3,508.91
4135,3,338.6
4136,2,236.85
4137,3,344.86
4138,1,165.11
4139,4,808.73
4140,4,278.36
4141,3,540.16
4142,3,659.04
4143,7,498.2
4144,6,566.04
4145,1,236.3
4146,6,754.4
4147,2,157.16
4148,3,883.24
4149,4,457.84
4150,3,835.49
4151,2,632.59
4152,6,660.48
4153,3,742.01
4154,5,555.74
4155,2,811.91
4156,7,633.2
4157,1,124.26
4158,7,443.52
4159,3,477.42
4160,3,674.22
4161,1,778.3
4162,5,654.47
4163,6,886.45
4164,6,163.19
4165,4,315.63
4166,3,725.0
4167,3,574.97
4168,2,388.4
4169,1,978.73
4170,2,438.22
4171,3,457.24
4172,1,234.18
4173,7,616.15
4174,2,882.59
4175,7,974.05
4176,3,549.2
4177,2,585.2
4178,4,214.22
4179,7,781.57
4180,4,922.62
4181,3,276.61
4182,7,486.88
4183,2,587.03
4184,5,317.3
4185,2,765.72
4186,6,157.17
4187,3,631.69
4188,2,489.38
4189,1,248.91
4190,2,642.3
4191,1,981.4
4192,4,697.87
4193,6,151.4
4194,3,985.16
4195,6,492.86
4196,6,587.3
4197,4,353.1
4198,6,918.08
4199,6,910.73
4200,3,745.3
4201,1,135.41
4202,4,446.64
4203,7,801.66
4204,2,119.11
4205,3,564.01
4206,2,733.26
4207,6,722.62
4208,7,712.26
4209,5,213.4
4210,2,512.68
4211,5,585.22
4212,6,630.35
4213,1,408.87
4214,1,747.12
4215,4,920.8
4216,6,413.82
4217,4,367.04
4218,7,854.08
4219,3,355.52
4220,7,871.81
4221,1,124.94
4222,7,700.38
4223,1,694.13
4224,7,132.96
4225,6,313.31
4226,2,603.53
4227,6,492.43
4228,4,607.93
4229,6,476.94
4230,7,398.43
4231,7,411.12
4232,1,135.51
4233,3,373.18
4234,3,960.33
4235,3,128.33
4236,1,525.02
4237,3,698.49
4238,7,275.11
4239,5,145.98
4240,3,901.66
4241,6,541.96
4242,5,343.55
4243,7,120.13
4244,4,435.66
4245,2,299.32
4246,1,752.19
4247,6,126.31
4248,5,555.92
4249,5,526.73
4250,7,579.45
4251,1,419.11
4252,4,727.43
4253,4,786.69
4254,3,133.82
4255,7,963.2
4256,3,284.72
4257,1,732.23
4258,3,160.67
4259,7,898.56
4260,2,403.98
4261,5,720.36
4262,2,977.1
4263,1,930.94
4264,2,956.79
4265,4,839.76
4266,5,738.58
4267,6,963.76
4268,6,142.97
4269,3,353.84
4270,1,453.94
4271,6,948.87
4272,6,322.77
4273,7,816.73
4274,6,544.94
4275,5,841.66
4276,7,817.09
4277,2,413.86
4278,4,389.52
4279,1,688.79
4280,5,587.18
4281,3,822.16
4282,1,258.19
4283,3,892.69
4284,6,810.96
4285,3,800.83
4286,7,313.29
4287,1,361.53
4288,3,996.97
4289,1,888.53
4290,1,433.1
4291,4,270.44
4292,4,900.85
4293,4,733.7
4294,5,965.62
4295,2,978.86
4296,7,396.74
4297,6,684.96
4298,1,849.54
4299,5,599.34
4300,2,398.92
4301,2,803.28
4302,3,273.13
4303,3,606.37
4304,1,996.78
4305,3,747.06
4306,4,800.69
4307,5,525.97
4308,2,292.93
4309,2,888.69
4310,2,862.04
4311,3,158.56
4312,6,468.59
4313,4,548.98
4314,6,866.32
4315,7,195.37
4316,7,751.69
4317,5,435.99
4318,4,951.24
4319,6,467.32
4320,6,699.63
4321,1,478.33
4322,5,572.69
4323,6,306.62
4324,6,458.24
4325,3,277.52
4326,6,741.85
4327,6,678.5
4328,1,274.24
4329,3,867.89
4330,2,913.2
4331,5,841.85
4332,3,179.26
4333,7,232.14
4334,3,866.3
4335,3,650.62
4336,6,244.83
4337,1,302.83
4338,6,613.34
4339,5,535.49
4340,4,251.65
4341,5,575.41
4342,5,444.48
4343,7,146.13
4344,5,696.41
4345,5,353.6
4346,7,738.21
4347,4,106.68
4348,6,406.68
4349,3,267.99
4350,7,743.5
4351,5,598.95
4352,4,914.29
4353,5,551.15
4354,7,984.53
4355,6,230.66
4356,4,541.08
4357,2,185.54
4358,3,455.29
4359,1,205.52
4360,3,720.3
4361,5,549.48
4362,6,215.87
4363,7,291.87
4364,2,346.43
4365,1,147.79
4366,6,727.59
4367,6,360.78
4368,7,332.59
4369,6,730.39
4370,1,866.04
4371,3,987.39
4372,3,971.5
4373,5,755.77
4374,4,620.58
4375,6,154.54
4376,3,101.65
4377,1,154.85
4378,6,460.81
4379,7,999.35
4380,5,430.07
4381,3,468.68
4382,5,828.1
4383,1,714.85
4384,3,458.56
4385,1,560.94
4386,7,335.81
4387,5,307.53
4388,2,946.89
4389,3,840.92
4390,2,407.88
4391,7,911.95
4392,5,799.03
4393,7,266.61
4394,1,551.93
4395,6,270.55
4396,7,649.81
4397,2,872.54
4398,3,909.85
4399,3,613.3
4400,4,554.96
4401,2,775.52
4402,5,227.66
4403,4,558.56
4404,3,980.91
4405,7,460.31
4406,1,532.8
4407,1,962.4
4408,1,864.39
4409,6,785.99
4410,2,360.46
4411,2,730.57
4412,2,236.12
4413,2,512.48
4414,4,480.47
4415,6,689.42
4416,1,233.95
4417,4,736.95
4418,2,641.49
4419,2,397.6
4420,6,221.84
4421,5,138.7
4422,1,144.05
4423,3,552.03
4424,3,580.59
4425,3,761.67
4426,6,502.45
4427,1,500.2
4428,7,703.92
4429,6,976.54
4430,5,943.54
4431,2,764.29
4432,3,336.39
4433,2,160.75
4434,5,840.43
4435,5,860.7
4436,7,221.1
4437,1,256.62
4438,1,746.23
4439,6,247.29
4440,6,802.65
4441,7,113.46
4442,3,179.08
4443,1,193.05
4444,4,287.13
4445,3,527.88
4446,5,190.85
4447,5,354.66
4448,5,868.57
4449,6,767.67
4450,7,993.49
4451,1,163.57
4452,1,152.14
4453,2,446.25
4454,3,155.6
4455,2,324.35
4456,6,162.56
4457,3,210.33
4458,4,951.33
4459,2,956.74
4460,2,476.29
4461,5,888.73
4462,1,401.04
4463,6,118.36
4464,5,844.29
4465,2,253.71
4466,1,560.05
4467,5,444.3
4468,3,281.32
4469,3,150.43
4470,4,505.68
4471,2,599.14
4472,2,161.64
4473,5,407.28
4474,1,923.99
4475,2,503.85
4476,3,414.56
4477,3,407.16
4478,2,568.18
4479,6,439.42
4480,1,444.62
4481,1,860.73
4482,2,253.81
4483,2,853.3
4484,2,893.78
4485,7,195.18
4486,7,234.1
4487,6,854.83
4488,2,979.16
4489,2,150.98
4490,4,433.14
4491,4,543.02
4492,4,637.62
4493,7,228.98
4494,4,593.53
4495,3,782.92
4496,7,697.99
4497,6,134.17
4498,1,259.44
4499,7,855.98
4500,6,221.31
4501,6,196.28
4502,3,215.89
4503,5,166.62
4504,2,834.75
4505,5,281.67
4506,3,425.37
4507,6,954.02
4508,2,825.88
4509,7,682.53
4510,5,292.82
4511,5,545.75
4512,4,781.97
4513,5,823.82
4514,6,695.83
4515,1,767.62
4516,6,697.56
4517,5,881.66
4518,3,351.2
4519,2,733.38
4520,6,559.97
4521,2,156.23
4522,3,335.41
4523,2,648.39
4524,5,212.98
4525,2,755.85
4526,7,311.81
4527,1,617.79
4528,2,576.79
4529,4,929.17
4530,3,871.49
4531,4,119.78
4532,1,255.7
4533,2,689.51
4534,5,877.32
4535,3,898.6
4536,5,791.59
4537,7,163.33
4538,3,989.7
4539,4,895.84
4540,3,301.48
4541,2,854.32
4542,3,383.15
4543,7,531.35
4544,3,686.88
4545,5,548.76
4546,2,652.51
4547,7,989.08
4548,3,413.57
4549,7,529.51
4550,2,334.98
4551,3,124.31
4552,7,466.99
4553,4,832.07
4554,2,385.07
4555,5,166.31
4556,5,875.94
4557,1,294.85
4558,5,725.28
4559,7,329.95
4560,3,224.93
4561,3,324.35
4562,2,236.79
4563,5,675.73
4564,4,559.24
4565,6,366.58
4566,2,394.99
4567,6,572.24
4568,3,717.83
4569,3,522.07
4570,5,553.57
4571,1,806.57
4572,7,813.29
4573,2,968.16
4574,7,113.62
4575,1,122.43
4576,7,952.89
4577,7,432.33
4578,2,557.83
4579,1,822.15
4580,2,891.34
4581,2,408.23
4582,2,222.02
4583,4,581.38
4584,2,648.0
4585,2,835.21
4586,2,488.42
4587,5,726.19
4588,7,275.64
4589,1,159.91
4590,4,949.83
4591,3,103.11
4592,3,149.27
4593,7,567.0
4594,4,108.21
4595,5,795.4
4596,3,395.85
4597,7,864.5
4598,4,401.33
4599,7,562.73
4600,4,513.24
4601,7,929.93
4602,3,546.83
4603,3,347.64
4604,5,297.53
4605,3,529.5
4606,7,307.87
4607,5,803.09
4608,2,879.31
4609,2,294.75
4610,3,495.69
4611,4,892.24
4612,5,407.91
4613,7,389.15
4614,4,795.08
4615,4,806.46
4616,2,722.12
4617,6,330.09
4618,7,696.73
4619,1,734.66
4620,3,446.86
4621,6,426.34
4622,4,555.77
4623,7,228.91
4624,6,400.11
4625,4,467.51
4626,1,464.39
4627,1,576.85
4628,3,250.17
4629,7,583.9
4630,3,801.72
4631,5,164.2
4632,4,383.82
4633,7,385.15
4634,2,370.27
4635,2,916.5
4636,4,208.04
4637,7,934.05
4638,5,199.92
4639,1,296.95
4640,7,178.9
4641,2,756.11
4642,1,559.62
4643,1,883.3
4644,5,802.62
4645,2,344.21
4646,2,341.31
4647,5,798.58
4648,6,279.83
4649,2,931.78
4650,1,930.47
4651,6,911.54
4652,3,260.72
4653,7,831.31
4654,5,677.9
4655,1,392.68
4656,2,973.23
4657,3,146.55
4658,7,123.67
4659,7,365.33
4660,3,960.79
4661,1,357.22
4662,1,624.7
4663,1,311.86
4664,1,879.96
4665,7,599.33
4666,5,744.26
4667,1,574.58
4668,4,193.26
4669,3,534.58
4670,6,831.03
4671,3,127.78
4672,5,196.87
4673,2,910.57
4674,1,201.63
4675,7,906.68
4676,2,258.82
4677,3,203.85
4678,3,194.73
4679,6,118.05
4680,1,612.68
4681,4,616.34
4682,2,456.81
4683,5,725.93
4684,2,628.05
4685,3,171.62
4686,3,840.73
4687,6,996.12
4688,6,423.34
4689,5,864.35
4690,3,435.63
4691,5,656.95
4692,5,249.91
4693,6,978.92
4694,6,819.99
4695,2,492.03
4696,7,767.73
4697,2,176.02
4698,7,923.21
4699,2,402.39
4700,3,494.4
4701,2,380.17
4702,3,129.95
4703,6,532.01
4704,4,859.79
4705,3,184.15
4706,4,857.87
4707,4,519.65
4708,4,128.91
4709,7,565.0
4710,7,709.37
4711,4,605.86
4712,7,511.12
4713,5,338.82
4714,6,593.75
4715,5,208.55
4716,3,271.1
4717,6,888.33
4718,3,879.6
4719,2,962.17
4720,4,196.89
4721,5,649.1
4722,2,936.3
4723,2,521.95
4724,4,360.53
4725,7,708.82
4726,7,190.77
4727,4,792.09
4728,4,431.56
4729,2,670.71
4730,3,392.07
4731,5,994.92
4732,4,387.77
4733,7,112.54
4734,6,757.56
4735,6,855.05
4736,6,867.12
4737,3,122.47
4738,1,104.5
4739,4,830.26
4740,2,493.27
4741,3,280.6
4742,6,548.03
4743,3,319.2
4744,3,122.98
4745,3,335.79
4746,5,251.49
4747,6,100.94
4748,6,197.68
4749,4,674.07
4750,5,896.17
4751,1,741.21
4752,1,768.2
4753,7,349.82
4754,1,143.31
4755,3,552.49
4756,5,669.73
4757,6,850.53
4758,7,768.23
4759,1,255.0
4760,7,764.01
4761,6,385.64
4762,4,106.27
4763,1,936.8
4764,6,599.5
4765,1,435.41
4766,7,979.39
4767,4,194.22
