OrdenID,MetodoPagoID,Monto,FechaPago,EstadoPago
4832,5,678.03,2025-06-08 10:19:16,Fallido
4833,5,727.12,2025-05-31 10:19:16,Fallido
4834,5,614.72,2025-05-31 10:19:16,Fallido
4835,1,432.6,2025-06-08 10:19:16,Reembolsado
4836,7,956.83,2025-04-01 10:19:16,Reembolsado
4837,1,160.01,2025-05-12 10:19:16,Procesando
4838,2,288.75,2025-04-16 10:19:16,Pagado
4839,2,520.83,2025-05-20 10:19:16,Pagado
4840,3,715.53,2025-05-28 10:19:16,Fallido
4841,6,224.01,2025-04-09 10:19:16,Fallido
4842,6,973.4,2025-05-31 10:19:16,Procesando
4843,1,913.32,2025-05-24 10:19:16,Procesando
4844,7,666.82,2025-04-29 10:19:16,Pagado
4845,3,449.94,2025-05-07 10:19:16,Procesando
4846,3,155.14,2025-06-15 10:19:16,Pagado
4847,5,982.46,2025-05-29 10:19:16,Pagado
4848,4,266.6,2025-06-19 10:19:16,Reembolsado
4849,1,504.21,2025-05-20 10:19:16,Procesando
4850,6,448.97,2025-04-03 10:19:16,Reembolsado
4851,7,711.15,2025-05-02 10:19:16,Pagado
4852,6,319.55,2025-04-27 10:19:16,Pagado
4853,3,501.61,2025-06-20 10:19:16,Procesando
4854,7,110.06,2025-05-15 10:19:16,Reembolsado
4855,3,193.58,2025-06-25 10:19:16,Fallido
4856,3,756.12,2025-06-28 10:19:16,Pagado
4857,4,453.62,2025-06-07 10:19:16,Procesando
4858,7,830.29,2025-05-26 10:19:16,Pagado
4859,3,664.69,2025-05-27 10:19:16,Procesando
4860,2,993.88,2025-05-04 10:19:16,Procesando
4861,1,907.99,2025-04-03 10:19:16,Fallido
4862,4,255.2,2025-05-01 10:19:16,Reembolsado
4863,3,573.41,2025-05-31 10:19:16,Procesando
4864,4,724.49,2025-06-08 10:19:16,Reembolsado
4865,4,987.33,2025-05-24 10:19:16,Procesando
4866,6,586.84,2025-05-31 10:19:16,Reembolsado
4867,1,790.61,2025-05-19 10:19:16,Fallido
4868,4,672.1,2025-06-07 10:19:16,Fallido
4869,2,570.06,2025-04-28 10:19:16,Reembolsado
4870,5,707.46,2025-04-12 10:19:16,Fallido
4871,1,329.1,2025-04-29 10:19:16,Pagado
4872,4,745.57,2025-05-09 10:19:16,Pagado
4873,5,514.36,2025-04-11 10:19:16,Procesando
4874,1,168.21,2025-06-26 10:19:16,Reembolsado
4875,3,126.5,2025-05-19 10:19:16,Pagado
4876,7,298.08,2025-04-13 10:19:16,Pagado
4877,4,988.26,2025-04-27 10:19:16,Fallido
4878,2,634.13,2025-04-04 10:19:16,Fallido
4879,2,956.82,2025-04-06 10:19:16,Procesando
4880,4,583.67,2025-04-15 10:19:16,Fallido
4881,1,959.37,2025-06-17 10:19:16,Fallido
4882,5,513.75,2025-04-15 10:19:16,Fallido
4883,5,365.98,2025-05-28 10:19:16,Procesando
4884,1,756.58,2025-04-06 10:19:16,Reembolsado
4885,7,247.3,2025-05-15 10:19:16,Reembolsado
4886,6,593.4,2025-04-25 10:19:16,Fallido
4887,5,484.04,2025-05-13 10:19:16,Fallido
4888,2,120.49,2025-05-13 10:19:16,Procesando
4889,3,116.72,2025-04-14 10:19:16,Fallido
4890,4,220.34,2025-04-24 10:19:16,Pagado
4891,4,229.59,2025-06-15 10:19:16,Procesando
4892,7,601.38,2025-06-10 10:19:16,Reembolsado
4893,1,323.94,2025-06-16 10:19:16,Pagado
4894,1,145.83,2025-06-08 10:19:16,Reembolsado
4895,1,177.1,2025-06-25 10:19:16,Reembolsado
4896,6,513.86,2025-06-22 10:19:16,Procesando
4897,1,437.56,2025-06-09 10:19:16,Fallido
4898,3,237.26,2025-05-10 10:19:16,Pagado
4899,4,242.17,2025-05-24 10:19:16,Procesando
4900,6,280.61,2025-04-28 10:19:16,Pagado
4901,2,424.66,2025-05-10 10:19:16,Reembolsado
4902,5,293.75,2025-05-29 10:19:16,Procesando
4903,1,656.2,2025-05-30 10:19:16,Pagado
4904,3,174.21,2025-04-17 10:19:16,Procesando
4905,5,854.5,2025-06-02 10:19:16,Reembolsado
4906,3,231.19,2025-04-03 10:19:16,Pagado
4907,3,721.56,2025-05-05 10:19:16,Pagado
4908,2,211.41,2025-05-17 10:19:16,Procesando
4909,5,103.22,2025-05-01 10:19:16,Procesando
4910,7,391.34,2025-05-29 10:19:16,Pagado
4911,3,248.75,2025-05-16 10:19:16,Fallido
4912,4,832.14,2025-05-19 10:19:16,Procesando
4913,2,619.26,2025-06-24 10:19:16,Fallido
4914,6,594.04,2025-04-06 10:19:16,Procesando
4915,6,973.61,2025-05-15 10:19:16,Reembolsado
4916,5,866.64,2025-06-14 10:19:16,Reembolsado
4917,5,897.25,2025-06-03 10:19:16,Fallido
4918,6,725.15,2025-04-15 10:19:16,Procesando
4919,2,373.57,2025-04-07 10:19:16,Procesando
4920,5,172.83,2025-06-02 10:19:16,Reembolsado
4921,6,308.09,2025-05-17 10:19:16,Reembolsado
4922,6,882.9,2025-04-24 10:19:16,Reembolsado
4923,7,824.68,2025-04-15 10:19:16,Reembolsado
4924,2,907.62,2025-04-28 10:19:16,Procesando
4925,5,110.5,2025-06-22 10:19:16,Pagado
4926,2,250.73,2025-05-19 10:19:16,Procesando
4927,3,434.51,2025-06-12 10:19:16,Reembolsado
4928,5,529.39,2025-04-11 10:19:16,Fallido
4929,6,817.03,2025-05-27 10:19:16,Reembolsado
4930,5,169.99,2025-05-26 10:19:16,Reembolsado
4931,2,185.2,2025-05-20 10:19:16,Pagado
4932,4,325.36,2025-04-10 10:19:16,Fallido
4933,2,975.26,2025-06-22 10:19:16,Procesando
4934,4,466.35,2025-05-13 10:19:16,Procesando
4935,2,282.42,2025-05-12 10:19:16,Procesando
4936,2,543.59,2025-05-19 10:19:16,Fallido
4937,1,987.48,2025-04-28 10:19:16,Procesando
4938,1,195.79,2025-06-13 10:19:16,Procesando
4939,7,209.35,2025-04-24 10:19:16,Fallido
4940,1,419.81,2025-06-02 10:19:16,Reembolsado
4941,7,267.17,2025-06-08 10:19:16,Pagado
4942,7,359.05,2025-06-04 10:19:16,Procesando
4943,2,836.49,2025-05-01 10:19:16,Fallido
4944,2,868.84,2025-04-14 10:19:16,Fallido
4945,6,318.15,2025-04-22 10:19:16,Procesando
4946,1,789.11,2025-04-04 10:19:16,Reembolsado
4947,7,282.57,2025-05-25 10:19:16,Procesando
4948,4,580.32,2025-06-10 10:19:16,Fallido
4949,1,609.94,2025-06-23 10:19:16,Fallido
4950,2,320.32,2025-06-12 10:19:16,Fallido
4951,7,927.64,2025-06-08 10:19:16,Reembolsado
4952,3,144.92,2025-05-23 10:19:16,Procesando
4953,7,323.61,2025-06-25 10:19:16,Pagado
4954,1,273.9,2025-04-19 10:19:16,Procesando
4955,1,873.23,2025-05-18 10:19:16,Fallido
4956,7,802.56,2025-06-18 10:19:16,Pagado
4957,7,179.37,2025-05-17 10:19:16,Procesando
4958,7,143.61,2025-05-20 10:19:16,Pagado
4959,1,538.68,2025-05-26 10:19:16,Procesando
4960,6,453.61,2025-05-05 10:19:16,Reembolsado
4961,6,569.84,2025-06-11 10:19:16,Procesando
4962,5,990.93,2025-05-16 10:19:16,Pagado
4963,1,787.93,2025-05-03 10:19:16,Fallido
4964,5,326.16,2025-06-20 10:19:16,Pagado
4965,6,177.26,2025-05-19 10:19:16,Procesando
4966,4,719.19,2025-05-17 10:19:16,Pagado
4967,2,725.68,2025-04-29 10:19:16,Fallido
4968,3,883.34,2025-06-14 10:19:16,Fallido
4969,2,223.21,2025-04-22 10:19:16,Reembolsado
4970,6,614.14,2025-06-13 10:19:16,Fallido
4971,6,138.42,2025-04-01 10:19:16,Reembolsado
4972,2,244.41,2025-05-18 10:19:16,Procesando
4973,5,404.97,2025-04-07 10:19:16,Procesando
4974,3,530.06,2025-05-11 10:19:16,Pagado
4975,4,945.43,2025-06-19 10:19:16,Procesando
4976,1,658.99,2025-05-19 10:19:16,Reembolsado
4977,4,814.9,2025-06-18 10:19:16,Reembolsado
4978,5,806.04,2025-06-25 10:19:16,Reembolsado
4979,7,284.26,2025-04-07 10:19:16,Fallido
4980,3,622.78,2025-04-08 10:19:16,Reembolsado
4981,2,684.23,2025-05-18 10:19:16,Reembolsado
4982,1,280.64,2025-05-06 10:19:16,Fallido
4983,3,607.76,2025-04-21 10:19:16,Reembolsado
4984,7,707.59,2025-05-18 10:19:16,Pagado
4985,1,392.73,2025-05-25 10:19:16,Pagado
4986,7,981.62,2025-05-27 10:19:16,Fallido
4987,1,417.58,2025-05-22 10:19:16,Fallido
4988,6,720.46,2025-06-09 10:19:16,Pagado
4989,3,121.24,2025-05-25 10:19:16,Fallido
4990,7,470.58,2025-05-16 10:19:16,Fallido
4991,3,904.11,2025-06-24 10:19:16,Reembolsado
4992,3,977.23,2025-05-02 10:19:16,Fallido
4993,1,259.66,2025-04-03 10:19:16,Reembolsado
4994,3,821.28,2025-06-25 10:19:16,Reembolsado
4995,2,626.22,2025-04-19 10:19:16,Pagado
4996,7,696.32,2025-06-15 10:19:16,Procesando
4997,2,939.99,2025-06-08 10:19:16,Procesando
4998,3,889.62,2025-06-20 10:19:16,Pagado
4999,3,950.76,2025-05-31 10:19:16,Reembolsado
5000,2,120.89,2025-06-24 10:19:16,Pagado
5001,4,690.48,2025-06-06 10:19:16,Reembolsado
5002,5,737.28,2025-06-06 10:19:16,Procesando
5003,2,748.32,2025-05-26 10:19:16,Fallido
5004,4,830.36,2025-04-01 10:19:16,Fallido
5005,4,856.11,2025-05-12 10:19:16,Procesando
5006,3,848.29,2025-04-25 10:19:16,Reembolsado
5007,7,527.35,2025-06-03 10:19:16,Procesando
5008,7,659.4,2025-06-06 10:19:16,Procesando
5009,1,635.7,2025-06-10 10:19:16,Reembolsado
5010,2,242.11,2025-06-10 10:19:16,Procesando
5011,5,437.24,2025-05-27 10:19:16,Pagado
5012,7,379.85,2025-04-07 10:19:16,Procesando
5013,7,129.73,2025-05-17 10:19:16,Pagado
5014,5,833.16,2025-04-10 10:19:16,Procesando
5015,1,545.13,2025-05-15 10:19:16,Pagado
5016,4,660.55,2025-05-27 10:19:16,Pagado
5017,7,507.12,2025-05-29 10:19:16,Reembolsado
5018,4,392.59,2025-04-16 10:19:16,Procesando
5019,6,564.74,2025-04-19 10:19:16,Fallido
5020,1,213.22,2025-05-05 10:19:16,Pagado
5021,1,918.24,2025-05-17 10:19:16,Reembolsado
5022,2,384.18,2025-05-07 10:19:16,Procesando
5023,5,621.03,2025-04-29 10:19:16,Pagado
5024,6,334.66,2025-04-19 10:19:16,Fallido
5025,7,642.49,2025-05-20 10:19:16,Procesando
5026,7,325.79,2025-05-22 10:19:16,Pagado
5027,3,762.75,2025-05-01 10:19:16,Pagado
5028,6,490.09,2025-05-02 10:19:16,Procesando
5029,4,806.84,2025-06-23 10:19:16,Fallido
5030,4,633.34,2025-05-18 10:19:16,Reembolsado
5031,1,573.62,2025-04-13 10:19:16,Reembolsado
5032,3,783.17,2025-05-14 10:19:16,Fallido
5033,4,848.69,2025-05-25 10:19:16,Fallido
5034,6,123.66,2025-06-16 10:19:16,Procesando
5035,6,266.95,2025-06-17 10:19:16,Procesando
5036,5,745.41,2025-04-18 10:19:16,Reembolsado
5037,3,395.87,2025-05-01 10:19:16,Fallido
5038,7,805.25,2025-05-13 10:19:16,Pagado
5039,5,639.59,2025-06-13 10:19:16,Procesando
5040,7,411.72,2025-05-26 10:19:16,Reembolsado
5041,6,563.18,2025-06-25 10:19:16,Procesando
5042,7,460.31,2025-04-12 10:19:16,Procesando
5043,4,560.5,2025-06-25 10:19:16,Pagado
5044,4,377.29,2025-04-13 10:19:16,Pagado
5045,2,224.21,2025-06-20 10:19:16,Pagado
5046,1,182.52,2025-05-24 10:19:16,Fallido
5047,7,285.45,2025-06-12 10:19:16,Fallido
5048,1,548.67,2025-06-03 10:19:16,Procesando
5049,5,485.57,2025-05-22 10:19:16,Fallido
5050,6,396.01,2025-04-05 10:19:16,Reembolsado
5051,6,541.99,2025-06-20 10:19:16,Pagado
5052,6,709.2,2025-06-17 10:19:16,Reembolsado
5053,5,432.58,2025-05-25 10:19:16,Fallido
5054,4,401.03,2025-04-10 10:19:16,Fallido
5055,7,620.5,2025-04-18 10:19:16,Reembolsado
5056,1,872.5,2025-05-02 10:19:16,Pagado
5057,2,498.41,2025-06-10 10:19:16,Reembolsado
5058,7,713.17,2025-06-14 10:19:16,Procesando
5059,4,849.57,2025-05-17 10:19:16,Reembolsado
5060,4,588.04,2025-06-16 10:19:16,Procesando
5061,7,555.31,2025-05-10 10:19:16,Fallido
5062,6,724.83,2025-05-17 10:19:16,Procesando
5063,4,137.72,2025-06-08 10:19:16,Procesando
5064,7,523.72,2025-05-18 10:19:16,Fallido
5065,6,959.39,2025-06-25 10:19:16,Fallido
5066,6,278.88,2025-06-18 10:19:16,Procesando
5067,7,171.44,2025-06-01 10:19:16,Procesando
5068,4,138.04,2025-05-24 10:19:16,Pagado
5069,7,171.31,2025-05-21 10:19:16,Procesando
5070,4,575.85,2025-04-19 10:19:16,Reembolsado
5071,3,331.46,2025-05-15 10:19:16,Fallido
5072,7,456.18,2025-04-24 10:19:16,Pagado
5073,3,417.3,2025-04-24 10:19:16,Reembolsado
5074,7,210.81,2025-05-02 10:19:16,Fallido
5075,3,366.13,2025-06-26 10:19:16,Fallido
5076,4,545.99,2025-05-12 10:19:16,Procesando
5077,6,475.02,2025-05-21 10:19:16,Fallido
5078,3,773.25,2025-06-17 10:19:16,Fallido
5079,5,836.51,2025-04-12 10:19:16,Fallido
5080,4,278.93,2025-05-20 10:19:16,Fallido
5081,4,212.3,2025-06-15 10:19:16,Procesando
5082,6,866.12,2025-05-19 10:19:16,Reembolsado
5083,3,688.83,2025-06-30 10:19:16,Pagado
5084,5,399.5,2025-05-28 10:19:16,Reembolsado
5085,7,409.15,2025-04-09 10:19:16,Reembolsado
5086,1,183.39,2025-06-26 10:19:16,Pagado
5087,7,638.3,2025-06-11 10:19:16,Fallido
5088,4,177.22,2025-05-13 10:19:16,Reembolsado
5089,5,927.77,2025-04-21 10:19:16,Procesando
5090,7,218.27,2025-06-13 10:19:16,Pagado
5091,1,723.22,2025-05-16 10:19:16,Fallido
5092,5,807.44,2025-04-19 10:19:16,Reembolsado
5093,1,148.56,2025-04-02 10:19:16,Reembolsado
5094,6,900.31,2025-05-20 10:19:16,Reembolsado
5095,4,457.01,2025-04-09 10:19:16,Fallido
5096,2,858.65,2025-06-27 10:19:16,Fallido
5097,2,854.35,2025-06-14 10:19:16,Procesando
5098,2,296.95,2025-05-14 10:19:16,Fallido
5099,7,287.05,2025-06-29 10:19:16,Fallido
5100,5,493.42,2025-04-24 10:19:16,Fallido
5101,4,176.16,2025-05-25 10:19:16,Procesando
5102,3,550.65,2025-04-30 10:19:16,Procesando
5103,7,938.54,2025-06-03 10:19:16,Pagado
5104,4,331.88,2025-05-08 10:19:16,Reembolsado
5105,4,157.6,2025-04-25 10:19:16,Fallido
5106,6,841.82,2025-05-27 10:19:16,Procesando
5107,7,423.05,2025-04-15 10:19:16,Fallido
5108,6,661.49,2025-05-14 10:19:16,Fallido
5109,5,730.93,2025-04-22 10:19:16,Procesando
5110,2,990.37,2025-06-05 10:19:16,Reembolsado
5111,6,200.16,2025-05-25 10:19:16,Reembolsado
5112,5,331.73,2025-04-08 10:19:16,Fallido
5113,3,365.74,2025-06-11 10:19:16,Pagado
5114,3,632.84,2025-04-18 10:19:16,Reembolsado
5115,3,954.73,2025-06-23 10:19:16,Fallido
5116,3,419.23,2025-06-10 10:19:16,Fallido
5117,1,519.79,2025-06-23 10:19:16,Fallido
5118,3,586.99,2025-06-26 10:19:16,Fallido
5119,5,697.78,2025-04-29 10:19:16,Reembolsado
5120,1,523.23,2025-06-20 10:19:16,Reembolsado
5121,1,545.39,2025-05-22 10:19:16,Fallido
5122,6,331.21,2025-04-29 10:19:16,Reembolsado
5123,3,150.86,2025-06-24 10:19:16,Pagado
5124,3,802.05,2025-06-10 10:19:16,Fallido
5125,5,153.88,2025-06-20 10:19:16,Procesando
5126,7,665.51,2025-04-15 10:19:16,Procesando
5127,2,563.25,2025-06-18 10:19:16,Procesando
5128,2,723.64,2025-04-26 10:19:16,Fallido
5129,1,860.02,2025-05-09 10:19:16,Pagado
5130,6,184.46,2025-05-19 10:19:16,Procesando
5131,4,561.11,2025-05-02 10:19:16,Procesando
5132,7,185.55,2025-04-13 10:19:16,Reembolsado
5133,2,963.3,2025-04-19 10:19:16,Reembolsado
5134,4,304.84,2025-06-09 10:19:16,Pagado
5135,4,608.43,2025-06-30 10:19:16,Fallido
5136,5,131.08,2025-06-12 10:19:16,Pagado
5137,2,982.94,2025-06-04 10:19:16,Procesando
5138,1,973.58,2025-05-10 10:19:16,Procesando
5139,3,770.87,2025-06-30 10:19:16,Pagado
5140,4,875.02,2025-06-17 10:19:16,Fallido
5141,1,783.28,2025-05-05 10:19:16,Fallido
5142,1,854.59,2025-06-27 10:19:16,Procesando
5143,3,167.37,2025-04-30 10:19:16,Procesando
5144,1,209.64,2025-05-12 10:19:16,Procesando
5145,3,299.18,2025-06-16 10:19:16,Pagado
5146,4,671.18,2025-04-29 10:19:16,Reembolsado
5147,3,491.91,2025-06-12 10:19:16,Fallido
5148,7,533.01,2025-05-06 10:19:16,Procesando
5149,1,806.39,2025-06-02 10:19:16,Reembolsado
5150,2,886.56,2025-06-09 10:19:16,Pagado
5151,3,162.64,2025-05-22 10:19:16,Fallido
5152,5,951.06,2025-06-29 10:19:16,Procesando
5153,3,808.37,2025-04-30 10:19:16,Fallido
5154,4,668.96,2025-06-18 10:19:16,Procesando
5155,4,835.94,2025-06-28 10:19:16,Fallido
5156,2,661.67,2025-05-19 10:19:16,Procesando
5157,4,174.85,2025-05-23 10:19:16,Reembolsado
5158,7,684.14,2025-05-31 10:19:16,Procesando
5159,3,193.9,2025-05-04 10:19:16,Fallido
5160,6,808.69,2025-06-12 10:19:16,Fallido
5161,2,861.56,2025-04-03 10:19:16,Reembolsado
5162,2,432.91,2025-04-25 10:19:16,Fallido
5163,7,234.72,2025-05-09 10:19:16,Reembolsado
5164,3,303.58,2025-04-14 10:19:16,Fallido
5165,1,532.3,2025-06-01 10:19:16,Reembolsado
5166,7,536.8,2025-04-26 10:19:16,Pagado
5167,3,391.49,2025-06-13 10:19:16,Pagado
5168,7,434.61,2025-04-12 10:19:16,Reembolsado
5169,4,616.45,2025-04-12 10:19:16,Procesando
5170,2,573.75,2025-04-15 10:19:16,Procesando
5171,7,967.59,2025-04-02 10:19:16,Reembolsado
5172,1,609.73,2025-05-21 10:19:16,Pagado
5173,7,231.95,2025-04-15 10:19:16,Procesando
5174,5,244.12,2025-05-27 10:19:16,Fallido
5175,4,512.13,2025-05-26 10:19:16,Fallido
5176,4,762.24,2025-04-03 10:19:16,Reembolsado
5177,3,948.06,2025-04-06 10:19:16,Procesando
5178,2,559.74,2025-04-29 10:19:16,Pagado
5179,3,592.62,2025-05-23 10:19:16,Pagado
5180,2,726.24,2025-05-27 10:19:16,Procesando
5181,4,613.33,2025-05-15 10:19:16,Procesando
5182,7,638.23,2025-04-23 10:19:16,Procesando
5183,5,800.31,2025-05-13 10:19:16,Procesando
5184,6,659.6,2025-05-13 10:19:16,Procesando
5185,1,985.47,2025-06-25 10:19:16,Procesando
5186,4,814.22,2025-04-15 10:19:16,Reembolsado
5187,4,865.63,2025-06-17 10:19:16,Reembolsado
5188,6,586.39,2025-06-11 10:19:16,Reembolsado
5189,2,128.45,2025-05-02 10:19:16,Reembolsado
5190,7,758.6,2025-06-23 10:19:16,Procesando
5191,1,342.76,2025-06-02 10:19:16,Procesando
5192,2,750.83,2025-06-26 10:19:16,Pagado
5193,2,687.27,2025-06-05 10:19:16,Fallido
5194,3,630.71,2025-06-07 10:19:16,Procesando
5195,6,908.61,2025-05-08 10:19:16,Procesando
5196,3,397.6,2025-05-31 10:19:16,Reembolsado
5197,7,852.72,2025-05-26 10:19:16,Fallido
5198,1,739.38,2025-06-02 10:19:16,Procesando
5199,6,709.29,2025-05-28 10:19:16,Pagado
5200,4,254.17,2025-06-06 10:19:16,Procesando
5201,3,403.65,2025-05-05 10:19:16,Fallido
5202,3,391.75,2025-06-15 10:19:16,Reembolsado
5203,1,667.99,2025-05-28 10:19:16,Fallido
5204,5,821.32,2025-04-11 10:19:16,Fallido
5205,7,485.12,2025-05-30 10:19:16,Reembolsado
5206,4,893.97,2025-04-21 10:19:16,Reembolsado
5207,3,145.2,2025-05-01 10:19:16,Pagado
5208,6,497.76,2025-05-06 10:19:16,Procesando
5209,5,774.29,2025-04-21 10:19:16,Procesando
5210,5,467.21,2025-06-05 10:19:16,Fallido
5211,6,453.2,2025-04-19 10:19:16,Fallido
5212,2,926.95,2025-06-14 10:19:16,Pagado
5213,2,875.15,2025-05-13 10:19:16,Fallido
5214,4,557.81,2025-06-08 10:19:16,Reembolsado
5215,2,320.15,2025-05-05 10:19:16,Reembolsado
5216,5,207.26,2025-06-15 10:19:16,Procesando
5217,4,609.25,2025-06-18 10:19:16,Fallido
5218,6,695.65,2025-05-23 10:19:16,Reembolsado
5219,4,104.09,2025-04-23 10:19:16,Fallido
5220,3,543.44,2025-04-26 10:19:16,Fallido
5221,7,172.11,2025-06-28 10:19:16,Fallido
5222,6,539.01,2025-05-19 10:19:16,Pagado
5223,6,252.88,2025-05-18 10:19:16,Reembolsado
5224,1,919.93,2025-04-08 10:19:16,Pagado
5225,4,282.16,2025-04-27 10:19:16,Fallido
5226,7,406.71,2025-06-16 10:19:16,Reembolsado
5227,6,254.03,2025-05-14 10:19:16,Reembolsado
5228,2,806.58,2025-05-16 10:19:16,Pagado
5229,5,619.71,2025-06-09 10:19:16,Pagado
5230,5,721.74,2025-04-13 10:19:16,Pagado
5231,1,601.09,2025-06-10 10:19:16,Procesando
5232,2,578.0,2025-05-13 10:19:16,Reembolsado
5233,3,416.83,2025-05-26 10:19:16,Procesando
5234,4,301.18,2025-06-28 10:19:16,Fallido
5235,2,284.0,2025-04-22 10:19:16,Reembolsado
5236,5,987.13,2025-06-08 10:19:16,Procesando
5237,7,314.66,2025-04-16 10:19:16,Fallido
5238,6,510.27,2025-05-20 10:19:16,Fallido
5239,2,680.68,2025-06-07 10:19:16,Fallido
5240,1,299.27,2025-05-11 10:19:16,Pagado
5241,5,654.07,2025-05-13 10:19:16,Procesando
5242,7,983.57,2025-06-17 10:19:16,Procesando
5243,5,668.52,2025-05-21 10:19:16,Fallido
5244,2,285.09,2025-06-28 10:19:16,Pagado
5245,2,259.56,2025-04-26 10:19:16,Reembolsado
5246,2,647.11,2025-06-02 10:19:16,Reembolsado
5247,7,847.56,2025-05-09 10:19:16,Reembolsado
5248,1,166.5,2025-04-25 10:19:16,Pagado
5249,4,905.93,2025-06-20 10:19:16,Pagado
5250,7,896.63,2025-06-10 10:19:16,Pagado
5251,2,899.89,2025-04-17 10:19:16,Reembolsado
5252,5,835.32,2025-04-14 10:19:16,Pagado
5253,4,721.37,2025-04-18 10:19:16,Reembolsado
5254,5,813.69,2025-05-25 10:19:16,Pagado
5255,4,316.76,2025-06-06 10:19:16,Fallido
5256,4,296.82,2025-05-09 10:19:16,Pagado
5257,1,797.73,2025-04-10 10:19:16,Reembolsado
5258,5,135.15,2025-04-07 10:19:16,Fallido
5259,3,233.3,2025-06-03 10:19:16,Fallido
5260,6,816.62,2025-06-05 10:19:16,Pagado
5261,2,232.45,2025-04-04 10:19:16,Reembolsado
5262,4,451.58,2025-05-13 10:19:16,Fallido
5263,4,138.54,2025-04-11 10:19:16,Procesando
5264,4,240.95,2025-05-17 10:19:16,Pagado
5265,4,642.74,2025-06-30 10:19:16,Pagado
5266,2,802.09,2025-05-10 10:19:16,Pagado
5267,6,748.96,2025-06-03 10:19:16,Procesando
5268,1,365.87,2025-04-08 10:19:16,Reembolsado
5269,5,476.84,2025-05-02 10:19:16,Pagado
5270,3,326.08,2025-06-05 10:19:16,Fallido
5271,5,367.42,2025-06-20 10:19:16,Fallido
5272,2,683.42,2025-05-11 10:19:16,Pagado
5273,6,973.01,2025-04-22 10:19:16,Reembolsado
5274,6,912.49,2025-04-22 10:19:16,Pagado
5275,1,304.61,2025-05-25 10:19:16,Fallido
5276,1,364.55,2025-04-22 10:19:16,Reembolsado
5277,4,535.62,2025-06-16 10:19:16,Procesando
5278,2,403.71,2025-05-13 10:19:16,Reembolsado
5279,2,401.37,2025-06-06 10:19:16,Procesando
5280,6,124.48,2025-05-05 10:19:16,Fallido
5281,4,987.26,2025-04-19 10:19:16,Procesando
5282,1,666.96,2025-04-10 10:19:16,Reembolsado
5283,3,295.33,2025-05-25 10:19:16,Fallido
5284,3,387.52,2025-05-19 10:19:16,Pagado
5285,5,954.53,2025-05-26 10:19:16,Procesando
5286,2,427.26,2025-04-25 10:19:16,Reembolsado
5287,6,330.19,2025-05-26 10:19:16,Pagado
5288,4,646.07,2025-05-03 10:19:16,Pagado
5289,2,719.23,2025-05-16 10:19:16,Procesando
5290,3,272.53,2025-05-16 10:19:16,Reembolsado
5291,4,555.78,2025-05-18 10:19:16,Fallido
5292,1,918.86,2025-06-10 10:19:16,Pagado
5293,3,608.7,2025-06-09 10:19:16,Fallido
5294,2,245.31,2025-05-02 10:19:16,Pagado
5295,4,401.79,2025-05-10 10:19:16,Pagado
5296,6,874.44,2025-06-28 10:19:16,Fallido
5297,7,394.78,2025-06-23 10:19:16,Pagado
5298,5,283.14,2025-06-15 10:19:16,Pagado
5299,4,393.37,2025-04-11 10:19:16,Reembolsado
5300,4,428.66,2025-04-14 10:19:16,Fallido
5301,4,758.83,2025-04-25 10:19:16,Fallido
5302,3,925.98,2025-05-18 10:19:16,Reembolsado
5303,4,809.43,2025-04-27 10:19:16,Pagado
5304,6,163.58,2025-04-15 10:19:16,Reembolsado
5305,2,647.5,2025-04-25 10:19:16,Procesando
5306,6,204.8,2025-04-08 10:19:16,Fallido
5307,2,696.01,2025-05-24 10:19:16,Procesando
5308,6,969.68,2025-06-05 10:19:16,Reembolsado
5309,1,913.99,2025-05-14 10:19:16,Pagado
5310,4,314.09,2025-05-23 10:19:16,Procesando
5311,6,971.14,2025-04-18 10:19:16,Fallido
5312,1,625.1,2025-06-10 10:19:16,Reembolsado
5313,6,350.83,2025-05-31 10:19:16,Fallido
5314,5,326.48,2025-06-24 10:19:16,Reembolsado
5315,6,696.1,2025-06-08 10:19:16,Reembolsado
5316,6,792.25,2025-04-27 10:19:16,Reembolsado
5317,7,725.9,2025-04-09 10:19:16,Fallido
5318,6,108.74,2025-04-01 10:19:16,Reembolsado
5319,5,356.51,2025-06-10 10:19:16,Reembolsado
5320,4,784.0,2025-05-30 10:19:16,Reembolsado
5321,2,805.91,2025-05-11 10:19:16,Pagado
5322,4,228.95,2025-05-04 10:19:16,Pagado
5323,3,784.99,2025-04-10 10:19:16,Fallido
5324,3,385.67,2025-05-21 10:19:16,Procesando
5325,6,265.42,2025-05-29 10:19:16,Pagado
5326,7,684.01,2025-05-23 10:19:16,Pagado
5327,2,119.92,2025-05-10 10:19:16,Pagado
5328,6,453.16,2025-05-19 10:19:16,Fallido
5329,6,322.64,2025-06-25 10:19:16,Fallido
5330,2,240.51,2025-06-15 10:19:16,Reembolsado
5331,6,510.13,2025-04-03 10:19:16,Procesando
5332,7,983.86,2025-06-03 10:19:16,Fallido
5333,7,768.36,2025-04-15 10:19:16,Fallido
5334,6,120.85,2025-06-10 10:19:16,Pagado
5335,6,785.04,2025-04-30 10:19:16,Reembolsado
5336,4,150.65,2025-04-26 10:19:16,Fallido
5337,1,192.5,2025-04-24 10:19:16,Pagado
5338,4,335.92,2025-06-22 10:19:16,Procesando
5339,5,670.33,2025-06-15 10:19:16,Procesando
